id,x,y,ndvi,ndbi,lst,elevation,rainfall,distance_to_water,population
1160,502445.0,2598095.0,0.02273850540628291,-0.01916173158260466,0.08518065368285622,-0.04702276553085981,0.07153710434307123,-0.010729525083675159,0.019066618130881428
1161,501785.0,2598095.0,-0.01378268122580147,-0.02726622888510621,-0.0024265187878116943,-0.11760618376405693,-0.00621857122910383,-0.09713414576254496,-0.0022585666714710186
1172,501785.0,2599925.0,0.004087664217593966,-0.009576576406217428,0.05172553034724708,0.09023520263994034,0.08551782577499455,0.018850711391004964,0.03413775647981516
1176,501395.0,2598065.0,-0.039288563784976374,-0.04512288738592321,-0.003986107313503007,-0.09146771237461544,0.02650506173252232,-0.09837700451695616,-0.022652527504289893
1183,500015.0,2598425.0,0.00022552135039460638,0.11804966994385874,0.02588299356944922,0.06082817170421453,0.15077844227948525,0.2614137771756886,0.04913923508083593
1186,502865.0,2599835.0,-0.021003956024654578,-0.008827778188363238,-0.0319887131637773,0.03937222330238002,-0.07212170957124728,-0.08550425407540711,-0.027807610711492996
1187,502895.0,2598725.0,-0.018616827544569683,-0.057844260422207666,0.027068143031277168,-0.02215837524248218,-0.08258042546831809,0.01588308991739735,-0.02004296295306862
1188,500015.0,2597525.0,0.14168811329625733,0.09997174866055517,-0.03858069115245543,0.07254654046001624,-0.041468793006579636,0.2378910363640024,0.07159686526061514
1190,502895.0,2599085.0,-0.007928580252213185,-0.014394078639646266,0.04509464699211936,0.06110186446283217,-0.04442028159087256,-0.059076676266156765,-0.009791381919571641
1191,501575.0,2597885.0,-0.023986080021752853,-0.03649771256183865,0.012251124145601896,-0.08679036588633891,-0.008575474071843761,-0.06872645073059178,-0.02009261529881037
1193,502385.0,2598725.0,-0.037630953633734,-0.05361342625951138,-0.008357844794069706,0.0040305762280382785,0.03812168788513953,0.12428770423450664,-0.03351844668421154
1197,501545.0,2599895.0,-0.009477832325238241,-0.008270125600978949,0.03654218889701939,0.049679610879914224,0.10179756509820405,-0.002260474094098811,0.003146896869117823
1210,502265.0,2599115.0,-0.009127155007405333,-0.04454562809305793,0.04434829956999793,0.07071625801519334,0.05601429146635236,-0.00962248855117467,0.024238871794689622
1212,502325.0,2599235.0,-0.002161075748115999,-0.008677790645014595,0.04648046881558188,0.10001250879219575,0.08218999106888368,-0.05631124278884152,0.05340382037806812
1213,501875.0,2597765.0,0.0129762376553424,-0.0005816378667221886,0.010463937629600701,-0.07517160628347755,-0.03565025534764,-0.04335488146109812,-0.009536139089085677
1234,501155.0,2598935.0,-0.03850443997163157,0.003092397145087615,-0.13328296954033644,-0.08329200642853789,-6.966695168990304e-05,0.05908339984688474,-0.034343902799966686
1236,500495.0,2598905.0,0.003652280670214827,0.0163127811492646,-0.0074302356194556754,-0.06087759347242546,0.07763690749024021,-0.08038408042485212,0.00358704587258905
1245,500765.0,2599565.0,-0.008920761158369142,0.009785816302346236,-0.021674572300311057,0.05576360929290024,-0.10579963105082993,-0.04923139328901717,0.006175934746488429
1250,501035.0,2599415.0,-0.015075203555005443,-0.035114530362182345,-0.05784809004441266,-0.0897720145455341,0.05228741691717332,-0.09915704540378523,-0.010124013192733866
1251,501605.0,2599715.0,0.006039531874254492,0.005071522460544682,0.06417775275682765,0.12756092761310103,0.1609665502037745,-0.014073713360325805,0.01253012943711102
1255,501065.0,2598545.0,0.15587612881325105,0.10533182122483563,-0.048760743767498255,0.01662281020767582,0.019248802783615734,0.22946110869982406,0.0791740374842598
1257,501695.0,2598695.0,-0.031315916175456086,-0.07693350672028337,0.004655372889908263,-0.0028371151706751726,0.005216059945858611,0.01579954223436147,-0.028143050945327687
1261,502535.0,2597675.0,-0.01972575822524948,-0.02386435502702473,-0.0031738784094720546,-0.08228232087238344,-0.051584244191246555,-0.06821992769128847,-0.01678933304365283
1286,501725.0,2599625.0,-0.020976463507223857,-0.024502038827009787,-0.015103667180335163,0.09237126642256725,0.1318637621006717,-0.03997378449262892,0.0006341513038904035
1291,501485.0,2597435.0,-0.024499947647739134,-0.013215891707335628,-0.0464135140634711,-0.0380485737438941,-0.055816167942268596,-0.07913156911803851,-0.01949043390135146
1292,501005.0,2597735.0,0.014501702468712968,-0.007482674777257205,-0.06658203416662885,-0.033625291238742576,-0.06168557891497133,-0.07917845745930821,0.015062273325428486
1297,501605.0,2597345.0,-0.026063620571454196,-0.026432660634062678,-0.035093646143550455,-0.045130252627166585,-0.06270115173150999,-0.06822965940810029,-0.019804753472901337
1302,502835.0,2598785.0,-0.003541574107554069,-0.05702186776121655,0.02062530047932375,0.021061530019751126,-0.06939643908841267,-0.018021472254635088,-0.019940419802257716
1320,501185.0,2598725.0,-0.03330138086526043,-0.0020378003344190335,-0.09098953243934228,0.009780074149274941,-0.0015696610801621501,0.26219095638261847,-0.02931505573958238
1323,500405.0,2599955.0,-0.02263178412945411,-0.0018674055341338306,-0.08593471671642382,0.02627663607584783,-0.09588899489937718,-0.09526255595720287,-0.017135559791637427
1327,501665.0,2597705.0,-0.022796118217046205,-0.023172788889831233,0.018942792117788456,-0.07094200288551467,-0.05470067804896752,-0.040879778384535936,-0.016488424917813427
1329,501605.0,2597855.0,-0.023460401063535214,-0.033884559834251586,0.010869031056629008,-0.08914782012247556,-0.028562024222889993,-0.06587658972189347,-0.012634590859038293
1331,501395.0,2597945.0,-0.037311225720183826,-0.048881108716382855,-0.0032819829732231107,-0.08736726775531285,0.04420441584299427,-0.08278678640426647,-0.03533964767022984
1335,500435.0,2598155.0,-0.004518180052385499,0.046717528548509385,0.062121399346767844,0.09370479097601803,0.09485025117817517,0.16992614673859335,0.03043880218862413
1355,501275.0,2598035.0,-0.021746941997788986,-0.048917596589813254,-0.022573800300680135,-0.0675655036441866,0.04626267691393131,-0.09442489655726453,-0.03345233169176913
1359,501005.0,2599655.0,-0.01585813661081028,-0.02392895804801206,-0.05877520227200047,0.0372588493144557,-0.09692963052780114,-0.06772988413299375,-0.015641002147303223
1362,501605.0,2598545.0,-0.01518342487341989,-0.07032892378322446,0.001682265724722203,-0.09343383357753085,0.011845475665900999,-0.012924502661095391,-0.02977355536249917
1363,500255.0,2599955.0,-0.02000610819471635,0.0007045855436263932,-0.0799876468194398,0.020463348094695855,-0.09524207307375718,-0.09689520684791145,-0.015101319337418867
1368,502295.0,2599505.0,-0.02165254704086238,-0.02786600379267608,0.019858359406576646,0.05318344483560768,-0.004832860863599598,-0.0730034125815884,-0.007593829819483975
1378,501995.0,2599355.0,-0.014677942798667467,-0.04212855173740437,0.006115329031798136,0.044557814548796024,0.07075044085921453,-0.10488034451115802,-0.03627933206081271
1380,501335.0,2598065.0,-0.0358725169760181,-0.04715893756531907,0.014772579438332217,-0.0742271159512925,0.0412863653534499,-0.08612311999892586,-0.03239709427071496
1381,500165.0,2598575.0,0.1484388966022757,0.09579254131323021,-0.02620516271144727,-0.012531124434375639,0.057554413912164884,0.2376722367415874,0.07520707916467906
1405,500765.0,2599295.0,-0.031123044022327614,-0.02099456325084438,0.013396135463773573,-0.06827968879859955,-0.003615923477795846,-0.06212525649232659,-0.009325915402741379
1413,500015.0,2597915.0,-0.012941278188544217,0.09065471843158579,0.05825291403250811,0.1396661464276869,0.08678187735345799,0.10806932803808177,-0.0137553835466689
1415,500705.0,2598875.0,-0.0314165146974432,-0.02890899949173346,-0.011196749420567828,-0.0504257903032206,0.0691510224537702,-0.09535646041480715,-0.005567436876984808
1418,502025.0,2597285.0,-0.01221989265012595,-0.007673413813728073,-0.011132625669516418,-0.037001422260983664,-0.05392431558412429,-0.04416278462371791,0.03680724611786984
1423,500585.0,2598575.0,0.010329345297659224,0.09873910942743798,0.029983265277422247,-0.015212086045416512,0.14466416291305007,0.28569334466771795,0.003592834054475316
1434,502715.0,2599595.0,0.00933804572562275,-0.002404690542365432,0.058712313629244665,0.07382849531810146,-0.04565212952258561,-0.01787440985846424,0.003362152721341007
1436,502595.0,2599325.0,0.007623432386312728,-0.014534981514745453,0.045396476298656556,0.05970246393855806,-0.010271449262500301,-0.042413852069891796,-0.021129363859032708
1443,500495.0,2597615.0,-0.005779761646424005,0.012758498717200055,0.007216597512354948,0.08557177198922829,-0.10440835887249231,0.09777621945285167,0.008647294297043863
1446,500165.0,2598245.0,0.007580426940985385,0.10523198678643399,0.029298071695327416,0.0871639516001258,0.14751829531707347,0.18138089731558638,0.062338421848517726
1451,501065.0,2597015.0,-0.015224422129973061,-0.010275032591712982,-0.06577278329630833,0.0206480125219304,-0.08970786011129214,-0.09180610545472695,0.0023934646218568604
1457,502175.0,2597045.0,-0.021411561532743116,0.0043177199771084595,-0.03726739542204764,-0.04229091569318506,-0.06894004592711482,-0.09973918780041255,-0.01935505804605001
1458,500315.0,2599565.0,-0.0221965979266557,-0.017766488271057652,-0.06343851577173751,0.012202777147036669,-0.11091511263625399,-0.09661957789448714,0.005297070908710552
1462,501455.0,2597975.0,-0.030757848377178605,-0.03815582028493685,0.00091074956918026,-0.11270094963202534,0.015393057780110402,-0.08250272411780842,-0.025907478978856393
1473,500195.0,2599175.0,-0.004113987039639565,-0.043727117321360406,-0.03257639147872647,-0.040870733011645906,-0.04661964249943862,-0.07213770494932542,0.012374630246189644
1477,501185.0,2599145.0,-0.02016771698564998,0.025260630945075014,-0.1520527193156103,-0.09446937292305867,0.03718611185662283,-0.014281448149998039,-0.02514407272896943
1478,500135.0,2599535.0,-0.022821124750874736,-0.038017602830537726,-0.04369278969182635,0.019733393414834943,-0.11195246520275154,-0.09196612051783701,0.005564709856491457
1480,501095.0,2597915.0,-0.006093917780735403,-0.035733205165951326,-0.06438324822596687,-0.04995323107623586,-0.026044800048936084,-0.07665343698650702,-0.01697750781301485
1481,502775.0,2599745.0,-0.03540195204319835,-0.015334984407977887,-0.013746944144202675,0.008236747513980094,-0.07746228232954439,-0.0764754071940338,-0.03888474566009144
1493,502055.0,2598395.0,0.03659018020161548,0.09675897787792943,0.07803033184836324,-0.020913442694519356,0.08985253746262017,0.031699056700917806,0.03512105470435787
1510,501275.0,2598125.0,-0.02417606551562635,-0.047296301196632994,-0.02661240464547822,-0.061094685953316644,0.04313013867646602,-0.0846437606277612,-0.03683217506502314
1512,501545.0,2597555.0,-0.03239017184912373,-0.04211232339987755,-0.003005017296903252,-0.0408323723474282,-0.05871712812257678,-0.06330610825003856,-0.01625105516872871
1524,502235.0,2599175.0,0.005803250966868058,-0.006984019197182234,0.06798686778276584,0.11009917234461197,0.06920249378582603,-0.037155691887787626,0.06676247619085947
1532,501935.0,2598425.0,-0.005604296028596256,0.05908759509168846,0.010300104312332909,-0.05674255097467207,0.051634508755059115,-0.020223115367424743,0.0009989742827356375
1535,501635.0,2597555.0,-0.020604217661112634,-0.016161178907302447,0.012083630251904651,-0.028718164745605387,-0.028826879102365765,-0.039020545357135256,-0.009646046181256075
1550,501515.0,2599175.0,-0.033684207828931105,-0.056041786315113216,-0.1515060971187639,-0.00825366106227414,0.03945018009523976,0.05232767355189449,-0.03391028151440981
1563,502865.0,2597705.0,-0.028157692319446356,-0.043640586844964135,0.01850916764856022,-0.07358008831066802,-0.05608220619199872,-0.0699758846592763,-0.005422545930043565
1571,502235.0,2597855.0,0.012622990227887867,-0.012489498659484328,0.021902828223067314,-0.04877848576193157,0.010682716350627256,-0.03896674228550329,0.006632074737158812
1576,501845.0,2597945.0,-0.020098329725228865,0.015182831446704037,0.01929645728150871,-0.10861043974457575,0.02984714425916327,-0.07182910769630192,0.0008498248274930763
1577,500225.0,2599895.0,-0.022825098297564978,0.0006541134846979509,-0.07976219982986286,0.019239478771355,-0.0990240007097349,-0.09423560486467088,-0.012050593316124654
1581,502775.0,2598395.0,0.01450498607355292,0.030169497588294892,0.028285741593083835,0.005476596136659089,-0.004942180624890709,0.2830606932093967,0.07320313165304553
1589,501605.0,2597375.0,-0.025549748665866456,-0.028545700510569,-0.0280876923539831,-0.047044892234229745,-0.05837783277136687,-0.0617059369809795,-0.009359773850083198
1599,500705.0,2597495.0,-0.024202695206881623,-0.0015526067492140443,-0.05490594771964388,0.0161498346371431,-0.11226216854200181,-0.09512275467716222,0.002591484444905166
1602,501665.0,2597675.0,-0.025518690466961463,-0.026299108497349885,0.016943211233953537,-0.06215849638483536,-0.051801747127505036,-0.0516906795912435,-0.014753926509416832
1603,501725.0,2597795.0,-0.011787886869149318,-0.01239416736884795,0.023016513468353397,-0.07329955581390064,-0.043569702191621984,-0.05201832065957605,-0.011508623322500603
1611,502595.0,2598185.0,0.0051431157281908784,-0.04509911309592373,0.011514098121682087,-0.06266317127007086,0.045717751210313046,0.0700664221108742,-0.010634077330541076
1620,501965.0,2598665.0,-0.01326271555460793,0.01549857250164901,0.026000769363384482,0.021163523577719442,0.09401703595137056,0.10893793352374555,-0.0017452890040778701
1627,500045.0,2598335.0,0.007999214757077494,0.1130889941027286,0.027101741876385914,0.08084410671585666,0.15054371269976982,0.19016245046394775,0.06564433338578733
1634,501305.0,2597435.0,0.006627472546969081,-0.015018036828446175,-0.052583617211373175,-0.029753972483957097,-0.04826593065130287,-0.06266507834402667,-0.0009678258135874385
1635,500945.0,2597165.0,-0.022199054489612537,-0.0007656494533200473,-0.07005391646278708,0.0030865209767506592,-0.10057498930555357,-0.08649441604795477,-0.0001285654805932861
1638,502295.0,2597615.0,-0.023785553172894006,-0.03195190990849018,-0.020961371228357565,-0.042062262526137144,-0.06834953802716567,-0.06045243062061581,-0.015180960268366149
1644,500285.0,2597345.0,0.16837525367930747,0.12080264845546752,-0.010501881333274014,0.08239624401539279,-0.0264667900862237,0.24122358734925092,0.07930558209442336
1650,502565.0,2599145.0,-0.013903372151253464,-0.009076694435836391,0.046737377125059675,0.052747306625756246,-0.044720317938968274,-0.054956593211851035,-0.019903646582142533
1652,501095.0,2598755.0,-0.009134818217864325,0.01337439856662748,-0.09885064136025754,-0.052440321366660124,0.01680147581616218,0.17276203760028686,-0.03099130154752501
1661,500525.0,2598545.0,0.0027356414340756812,0.09844266329712362,0.023255738363152922,-0.029354045839616406,0.13396610365784553,0.29216320459735134,0.00202105608530062
1675,501815.0,2598515.0,-0.007652740065543108,0.002130518332659977,0.02619026362383015,-0.06041774839170357,0.03525094637719767,0.01816711294656765,0.0042660936879965845
1702,501335.0,2598605.0,-0.017859106298981086,0.04120797675873307,-0.12036806879916455,-0.02501572360072594,0.0116951412686484,0.15916450065940527,-0.027405959180095904
1707,502085.0,2598035.0,0.007431856534138278,0.11791515323089079,0.04420871997309795,-0.05448280931864333,0.06125081816570264,-0.07038398337878483,0.018787685891714357
1708,502205.0,2599655.0,-0.0380073908637391,-0.05789512302752338,0.02495602954573114,0.035982298772527746,-0.011534450449457168,-0.07508847774350991,-0.02629542420912672
1711,502295.0,2598605.0,0.00047018876989639454,-0.02856336766441982,0.03325687447746904,0.03938257517063471,0.09734009410678532,0.27460679093147156,0.014997407783218099
1718,501935.0,2597675.0,0.009951006904732317,-0.023475779892871612,0.012861684402056464,-0.04975835356318662,-0.04537108741623353,-0.0325839080970062,-0.013974180435079806
1723,501305.0,2598125.0,-0.026416645224287782,-0.04827025668590139,-0.024873931882013426,-0.07150001032531021,0.03369759569806226,-0.08454584414544798,-0.035561133457446006
1725,502295.0,2597045.0,-0.008290628376820642,-0.00020579118304144881,-0.04636678285037844,-0.043340836827461815,-0.06762622169167866,-0.10055792843672508,-0.015808300588384304
1731,501215.0,2597525.0,-0.009279861937801179,-0.011948611699261022,-0.06352727942337127,-0.037262433257734984,-0.05667103645591076,-0.06933660257021132,-0.005200745640279881
1736,501125.0,2597615.0,0.0020519500021793187,0.004352294559108609,-0.05799729441152325,-0.034714932387131504,-0.04681766498971624,-0.0699607514775824,-0.00219370902094226
1741,502715.0,2598095.0,0.0031488716139523782,-0.021470793163716556,0.04012433240958916,-0.04908330715733187,0.044308137187504856,0.026872366201522436,0.02031319371912347
1747,500945.0,2597555.0,0.005034412049036563,0.0025091398053415834,-0.06078577043026112,0.02754810423879788,-0.07451381043953627,-0.0690747961771812,0.0012222338853146017
1751,502055.0,2598425.0,0.00652470216657007,0.07612471733819556,0.05237503821413813,-0.041815657345359455,0.07871829730837308,0.03158525430641068,0.01577699901361092
1756,501755.0,2599145.0,-0.029335939125668033,-0.09715203924406947,-0.00505295156760215,0.03871409794814685,0.07226758323213524,0.046256979424267264,-0.04315725467227281
1762,502325.0,2597615.0,-0.022988112301641713,-0.034265435487232224,-0.020852492934994648,-0.04539006715437012,-0.06707475764023027,-0.06540302699177666,-0.01511144470809209
1772,501335.0,2597615.0,-0.023162201675646955,-0.019801619490668936,-0.042006373671091585,-0.03982986904820681,-0.06549171551218566,-0.07522280754144213,-0.020812730521075924
1776,500555.0,2598875.0,-0.004130991360275034,0.005000985158545241,-0.028822594766448512,-0.066625395868749,0.07255964679732017,-0.09076609840256494,0.009931693184357255
1781,501455.0,2598005.0,-0.013807284623341815,-0.03448143539565839,0.0035818114673569477,-0.10698628367864628,0.013491310766517238,-0.07452769461025534,-0.019633573609622708
1791,500945.0,2597015.0,-0.02068438300446482,0.0013570998011932674,-0.06063036476249663,0.010680834121613048,-0.09836006388684004,-0.08902020810637296,0.009862321200044091
1792,502025.0,2599835.0,0.03468412179348216,0.015312626598533571,0.06949901927701801,0.11068740691473232,0.07214538729364978,0.026020230013051652,0.0432644137698846
1794,500255.0,2599835.0,-0.022719366134444106,-0.0046869029756827826,-0.0800961522871581,0.018236555024053355,-0.11043988554259421,-0.09177634455110535,0.0026944615462949355
1795,500375.0,2598605.0,-0.005184435857887212,0.08004109213894396,0.026121990933935173,-0.028349755982428827,0.1307012731722391,0.31419517202837766,0.006962142507211007
1801,501065.0,2598095.0,-0.003363971656220733,0.01125646670119966,-0.04709830424217476,-0.07535856643421741,0.0744204819388169,0.021574376183766453,-0.01607327431630382
1802,502355.0,2599475.0,-0.021355238497745326,-0.028299907968260988,0.02867998259683207,0.052533335792138015,-0.007371870164292945,-0.05924602031672,-0.007991414302554477
1806,500105.0,2598125.0,0.029983722533403097,0.09869235029108651,0.039984491635991666,0.12427492952138168,0.15381160741743752,0.061750400805601034,0.008513557235658331
1807,502625.0,2599235.0,0.016523610306043806,0.02012743900110694,0.08135531312737923,0.09593187415946353,0.01514912547585807,-0.004723687363748446,0.007859473320965024
1808,502625.0,2599505.0,0.021250012829106848,0.01793903480623904,0.04877497010489053,0.058912822224958986,0.0010801542586095154,-0.027881096299328424,0.002695258402340785
1810,501635.0,2599895.0,0.0009599610801418945,-0.0014114052162884287,0.04084554868127312,0.09847126628728586,0.1136275970410465,0.019882157931599097,0.011761600452344438
1812,502895.0,2598305.0,-0.043669502882871934,-0.0391958862424574,-0.010203693432284932,-0.07612464187149855,-0.0782432833861841,0.07705800787993813,-0.0005830496229274444
1814,502055.0,2597645.0,-0.0319964043863823,-0.02664801929818059,-0.01029282047820423,-0.05645051430861032,-0.06858917277392435,-0.06109189893759735,-0.014838428169859832
1816,500045.0,2599715.0,-0.02217632029102232,-0.0026334346199269718,-0.08086601937197281,0.012619394177570064,-0.10922969443842136,-0.08939672508628325,0.008440799630055763
1834,500375.0,2598965.0,-0.004114716864065513,0.002799162001485341,-0.009064850243642402,-0.06885414892601212,0.07989261736798128,-0.08681819947034121,-0.030008979233698222
1835,502685.0,2597465.0,-0.022316133332112433,-0.028462214090330874,-0.007003223601929753,-0.05311928545326592,-0.07876128471027595,-0.06045149523687882,-0.015996592568436146
1839,502565.0,2598425.0,0.023729097477520004,-0.015880295388482842,0.03705976069052284,0.016892345412670488,0.07196854837923528,0.3217106050852992,0.07422208773958817
1842,501125.0,2598725.0,-0.029663947985283632,0.00039180446347123377,-0.10837614584012291,-0.01739643772405066,-0.0003701080907121073,0.17385619835383634,-0.03190237333364901
1844,502325.0,2599055.0,-0.023957624537512028,-0.06013334216140721,0.02968566406209816,0.0424941883543763,0.037353673829318625,-0.005983898818168349,-0.011593290158099765
1855,501515.0,2599775.0,0.014675585009842031,0.014909532368431712,0.07394428088575447,0.13459800925874874,0.18532419897703542,0.048930533848150666,0.01713606023576459
1861,500735.0,2599505.0,-0.0175418520954364,-0.021388310767543852,-0.04239926930990162,0.03925679783235113,-0.1240549181609161,-0.06015734947408489,0.0016567427915775374
1862,501185.0,2597525.0,-0.007680391760345243,-0.011504647590697975,-0.05624504900429644,-0.035000567539316886,-0.05905025105575539,-0.0700896301901707,0.0008912464900565661
1866,500795.0,2597165.0,-0.018517603513134997,-0.0049057366550578985,-0.07802298401772646,0.008228733243033817,-0.10463379924542877,-0.08778492607337787,0.002855355222729916
1871,501215.0,2599775.0,-0.0024069709825708108,-0.004237154726749004,0.03645557053285955,0.08965362397797846,-0.004842868571723522,-0.021653060059916865,-0.011370515516753527
1885,502295.0,2598365.0,0.08200695951712558,0.054641200209555985,0.03770809186434597,-0.02160785995382627,0.057085697737561884,0.07613598721552642,0.006005774744821694
1894,502295.0,2598335.0,0.13414072281267217,0.06288139367339836,0.04630399261289544,-0.01842818304625418,0.06742647264904104,0.09604694282190865,0.012174301131241922
1902,500015.0,2597495.0,0.1647043632750024,0.13554810813948015,-0.036233360174398495,0.0766479604598706,-0.03105975008572377,0.24255799204318176,0.07760538116704929
1904,502505.0,2597975.0,-0.016350600242356843,-0.011411352676559187,0.005687427427559431,-0.08119001803926733,0.006611889889089003,-0.0837908530463752,0.000865985591358601
1906,502535.0,2597645.0,-0.02724906450963721,-0.027416249691204625,-0.007193433262332603,-0.07337198272700195,-0.06052597506991582,-0.06764132785748839,-0.017980330518783522
1911,502835.0,2597855.0,0.0020690395102857906,-0.02796383156399902,0.023073513153403377,-0.09088875970529135,-0.035064539026666085,-0.05207466773443032,-0.013570323796166019
1912,501665.0,2599685.0,-0.014368630020625096,-0.010065926786845512,0.012460586245447275,0.09122475041445371,0.12183373639048804,-0.04449363163552441,-0.01092632711260201
1917,500105.0,2599535.0,-0.01870223552194386,-0.04102127392922925,-0.04273691533137381,0.02125987451955224,-0.10669979182894215,-0.09280157155084451,0.00022848534885192153
1924,502085.0,2599445.0,-0.05500323675695901,-0.05454315770477611,-0.013726192073655802,0.021624853371536724,0.04574448427372711,-0.09835183168506804,-0.03125330663236873
1925,502115.0,2597495.0,-0.02108289612430828,-0.031992609714405776,-0.02734126034074368,-0.047026421677825864,-0.07934877918009287,-0.06577926565124258,-0.011874140327255226
1927,500405.0,2598155.0,-0.015600471750209701,0.06178298890508799,0.05261354276744398,0.08857948024655138,0.09070742898571518,0.147937023035897,0.015862503261602802
1931,502865.0,2597495.0,-0.026533505502172483,-0.028429654883319614,0.038691676166705324,-0.06065424618034315,-0.04835193147352504,-0.04210758737689754,0.010511565573751807
1932,500165.0,2598665.0,0.0173328667717817,0.06993368331511834,-0.015287814242340962,-0.025174092079637538,0.12993782917714666,0.32434540861473754,0.07319491471127072
1945,500015.0,2599025.0,0.03959843326652968,0.04884129426198671,0.008532978009393153,-0.04738238348345782,0.10646664356606912,0.04846815500416751,0.09047966241253455
1955,500945.0,2599565.0,-0.016992030289968273,-0.01056906603739052,-0.043541993137178395,0.03301985875644824,-0.10393721786258232,-0.06545969307438687,-0.01220804520902464
1968,500975.0,2598335.0,-0.028809870440634704,-0.06697604120804096,-0.052714567918456946,-0.009142586915859742,0.08010367257299646,0.14138880689810884,-0.03303287103986522
1971,501815.0,2599625.0,0.055420195099675065,0.0010126522755028304,0.06639165770587098,0.15610309743653458,0.18203309830424227,0.021336292385890188,0.035886068357823264
1976,500735.0,2599325.0,-0.029853811229229078,-0.028019170195287855,0.001099339129128004,-0.06261751257972761,-0.04075377315593826,-0.06659126003239818,-0.011568429874165023
1981,501665.0,2598665.0,-0.03581845971562813,-0.07294801248931558,-0.008286264636055148,-0.061953387481427556,-0.012223140935795476,0.0435219817669313,-0.04063791886191202
1984,501185.0,2599325.0,-0.01802669976381337,0.0026268351989254873,-0.09300858433716566,-0.07161623929078864,0.03530447231339973,-0.11388555084673271,-0.034636233273826075
1991,501305.0,2598155.0,-0.025699107470343197,-0.04785845616570772,-0.020500350118570966,-0.0606865583901335,0.04261926758575312,-0.06134071275209084,-0.038887217469159775
1994,501305.0,2597615.0,-0.023300114354115362,-0.013976449210118796,-0.044239172034458395,-0.04216949677076894,-0.06663316557374843,-0.0793094899308144,-0.021858159745023736
1995,500795.0,2598845.0,-0.01925585548674702,0.015839824350416,-0.018610039426206693,-0.05623112429443258,0.0830899495117391,-0.03714286035810752,0.005315289483610271
2002,501215.0,2598575.0,0.008485987013399997,0.0200384842917474,-0.06776715600596839,0.025112219780878357,0.026322400452997406,0.32318914784843683,-0.014422487000748906
2014,502925.0,2597525.0,-0.02626794730429651,-0.036996252401515634,0.026687566531088433,-0.05475456245173941,-0.05163254341383408,-0.04219086164621642,0.02267154435722182
2025,500735.0,2599835.0,-0.0023146135888454447,-0.0036255761020689147,-0.03535779929507208,0.021131264607709706,-0.08269133847958844,-0.06841764416289359,-0.010109718997668238
2037,502805.0,2599895.0,-0.02851827713278975,-0.017078376755323043,-0.03399439726496859,0.0331894592724782,-0.07549525765546487,-0.08613311826988422,-0.031875875295392736
2038,500015.0,2597345.0,0.15608792077309774,0.12981669064053983,-0.03401307140325348,0.07664397758804617,-0.0246689252388007,0.24296140249229164,0.07939561633722186
2039,501215.0,2599265.0,-0.022341662580923807,-0.000531007389689748,-0.10341149680409473,-0.06763723248353853,0.03734371662084828,-0.10120594664705199,-0.029853662923342773
2041,502685.0,2599805.0,-0.0428967479723773,-0.01937055314667781,-0.02188149771238092,0.007850564254771214,-0.07788304915698889,-0.07648497254493548,-0.032705179344268344
2045,500645.0,2598725.0,-0.018547576437118712,0.06504826072902972,-0.019979601204289703,-0.0908303901787248,0.07789795897653493,0.050536780173380334,-0.0014620665909467394
2048,501095.0,2597765.0,-0.008213744987492635,-0.00990194017542226,-0.06126722930279353,-0.04201113867113538,-0.06109470196419166,-0.0861395997208328,-0.004071687136173326
2052,500045.0,2598875.0,-0.05134813910815971,0.014828943619405389,-0.05118103631689731,-0.08511150628494027,0.028280522368109913,0.06683245222932442,-3.3368107267904096e-05
2053,500045.0,2598665.0,0.17346176403556954,0.11139181845853266,-0.028299987000329527,-0.047668858718638685,0.05240352584486683,0.25132111390961315,0.08305348662220359
2054,500735.0,2598275.0,0.003642572098201702,0.06694586310174787,0.050915585099535934,0.09491699095579528,0.12383635250930526,0.22162519564106845,0.00487404615545126
2057,502145.0,2597495.0,-0.02102656459868454,-0.030805270564677894,-0.030105800830613344,-0.04627069289869088,-0.08048410147373994,-0.06702041354949452,-0.01095475132219573
2059,500285.0,2597045.0,0.18312590252983174,0.12321615821862064,-0.014211436055387872,0.08568274568192553,-0.02342084917868133,0.244571120000595,0.08340515771159598
2066,500165.0,2597855.0,0.003204688561154891,0.0874257991712321,0.07336181803162711,0.1723516034010445,0.08566046041778665,0.16030942888191474,0.03822021121527458
2069,502595.0,2599775.0,-0.040017459008716415,-0.016112214394600873,-0.002823966816043341,0.015266623640386334,-0.058556019236156054,-0.08064873319007966,-0.04007998734954689
2084,501695.0,2599265.0,-0.010871900566725776,-0.0602330221320394,-0.033464063694380985,0.05097344626637866,0.07558080486403085,-0.00960555043754309,-0.017189309747750417
2093,500345.0,2597765.0,-0.004232358201748113,-0.06803505061928138,0.03031632965490305,0.10996803885350143,-0.0850801619924584,0.06505435056322303,0.0035316882984929784
2095,500495.0,2599025.0,0.02099500532266581,-0.0040993923190783335,0.056392264018839414,-0.035350926873984355,0.09989431687214687,-0.05787651030638772,0.004505275730477399
2097,500915.0,2597975.0,-0.005305849998052139,-0.06549582891825025,-0.05798802730599213,-0.007799804425497187,0.04324272266580266,-0.07547956363086167,-0.040149582968219584
2109,500165.0,2598515.0,0.1706474071404954,0.11326156749556933,-0.03024421225684244,0.013125514372970534,0.056529902391820375,0.24825873412051008,0.08367827790190155
